"rating","usermean","moviemean","day"
3,3.68305486591,3.5576624652,"Wed"
4,3.55846133136,3.55763738935,"Sat"
4,3.72733772673,3.55763738935,"Sun"
4,3.69608777051,3.55763738935,"Mon"
3,3.5372113375,3.5576624652,"Mon"
3,3.36898410151,3.5576624652,"Tue"
3,3.56676880868,3.5576624652,"Mon"
3,4.02265946277,3.5576624652,"Wed"
3,3.20856709036,3.5576624652,"Wed"
4,4.10194656356,3.55763738935,"Thu"
4,3.82902872757,3.55763738935,"Tue"
3,3.14135239984,3.5576624652,"Mon"
2,3.63660738434,3.55768754106,"Wed"
3,3.69913325156,3.5576624652,"Mon"
4,4.10082630531,3.55763738935,"Sun"
4,3.32454704962,3.55763738935,"Mon"
5,4.4561977915,3.55761231349,"Tue"
3,3.77443300786,3.5576624652,"Fri"
2,3.63553907689,3.55768754106,"Fri"
4,3.50153213015,3.55763738935,"Fri"
4,2.65306598092,3.55763738935,"Thu"
4,3.99203596209,3.55763738935,"Mon"
3,3.24870875606,3.5576624652,"Thu"
4,3.85780484875,3.55763738935,"Tue"
2,2.79283936744,3.55768754106,"Thu"
5,3.85159133575,3.55761231349,"Tue"
3,2.95450341475,3.5576624652,"Thu"
4,3.4391341788,3.55763738935,"Thu"
4,3.46953149952,3.55763738935,"Tue"
4,3.91000653073,3.55763738935,"Fri"
4,4.16007799935,3.55763738935,"Thu"
5,4.00007857078,3.55761231349,"Tue"
4,4.03200670335,3.55763738935,"Wed"
3,3.45496785647,3.5576624652,"Tue"
5,4.47776022323,3.55761231349,"Tue"
4,3.62042899644,3.55763738935,"Thu"
4,3.40456149861,3.55763738935,"Tue"
4,3.26818067249,3.55763738935,"Fri"
5,4.50041249658,3.55761231349,"Fri"
3,3.32762344975,3.5576624652,"Wed"
3,4.11480433214,3.5576624652,"Wed"
4,3.08241466303,3.55763738935,"Fri"
5,4.22872464159,3.55761231349,"Sun"
4,3.40096002237,3.55763738935,"Tue"
5,3.77395784293,3.55761231349,"Thu"
3,3.61939869889,3.5576624652,"Tue"
3,3.77039381563,3.5576624652,"Tue"
2,4.17211114536,3.55768754106,"Mon"
3,4.02278820972,3.5576624652,"Fri"
4,3.88905912557,3.55763738935,"Wed"
4,4.12087456743,3.55763738935,"Wed"
3,3.57641486717,3.5576624652,"Thu"
3,3.74958819788,3.5576624652,"Tue"
4,3.66204735853,3.55763738935,"Wed"
4,3.26545203961,3.55763738935,"Fri"
5,4.03757494442,3.55761231349,"Sun"
1,3.63220632165,3.55771261691,"Mon"
4,3.62159940168,3.55763738935,"Fri"
4,2.9016139817,3.55763738935,"Fri"
4,3.13931695497,3.55763738935,"Wed"
4,3.67308743992,3.55763738935,"Wed"
5,3.80674834156,3.55761231349,"Wed"
3,3.87588709092,3.5576624652,"Fri"
4,3.59217691475,3.55763738935,"Sat"
2,3.39276963081,3.55768754106,"Wed"
1,3.72713126237,3.55771261691,"Mon"
3,3.62127841918,3.5576624652,"Wed"
4,3.6052452023,3.55763738935,"Fri"
3,3.42614912992,3.5576624652,"Fri"
3,3.64005914324,3.5576624652,"Wed"
3,2.84561564968,3.5576624652,"Mon"
3,3.40656711428,3.5576624652,"Wed"
3,3.23451080521,3.5576624652,"Fri"
3,3.75048749596,3.5576624652,"Wed"
5,3.61090688516,3.55761231349,"Thu"
3,4.13198598803,3.5576624652,"Fri"
4,4.01894413955,3.55763738935,"Wed"
2,3.0486261115,3.55768754106,"Mon"
2,3.7466904998,3.55768754106,"Mon"
4,3.84719789389,3.55763738935,"Wed"
2,3.83252206605,3.55768754106,"Mon"
4,3.59709496202,3.55763738935,"Sat"
3,3.60346254177,3.5576624652,"Sun"
4,3.96210904592,3.55763738935,"Sat"
3,3.40888661712,3.5576624652,"Sun"
5,3.44320522,3.55761231349,"Mon"
4,3.66906385015,3.55763738935,"Tue"
3,3.71977377832,3.5576624652,"Mon"
4,3.20539544611,3.55763738935,"Mon"
5,3.67934646143,3.55761231349,"Tue"
3,3.46258698469,3.5576624652,"Thu"
3,3.74165337012,3.5576624652,"Wed"
1,3.68547359484,3.55771261691,"Wed"
5,3.78810176582,3.55761231349,"Fri"
4,3.56083273432,3.55763738935,"Mon"
3,3.4203074679,3.5576624652,"Sun"
5,4.25738567875,3.55761231349,"Wed"
4,3.80913896797,3.55763738935,"Sun"
3,3.63805430932,3.05253025178,"Tue"
2,3.22740988517,3.05306615746,"Mon"
3,2.86046098357,3.05253025178,"Wed"
4,3.2387125512,3.0519943461,"Tue"
3,3.15757926026,3.05253025178,"Wed"
4,3.56419847214,3.0519943461,"Sat"
3,3.97012410126,3.05253025178,"Sat"
3,3.69645518387,3.05253025178,"Sat"
3,3.39169548086,3.05253025178,"Wed"
3,4.37506703069,3.05253025178,"Tue"
4,3.80818914052,3.0519943461,"Wed"
4,3.3934926691,3.0519943461,"Fri"
3,3.10195206487,3.05253025178,"Wed"
1,3.62093620485,3.05360206314,"Wed"
4,3.32561702628,3.0519943461,"Thu"
3,3.57240370037,3.05253025178,"Sun"
3,3.95180467678,3.05253025178,"Fri"
2,3.19717349975,3.25498541096,"Mon"
4,3.95739798367,3.25488767835,"Tue"
2,3.37793666535,3.25498541096,"Sun"
3,3.06833309051,3.25493654466,"Sun"
4,3.76654017685,3.25488767835,"Fri"
3,4.25798007674,3.25493654466,"Thu"
4,3.67710146536,3.25488767835,"Mon"
3,3.47590801802,3.25493654466,"Sat"
4,3.7535989547,3.25488767835,"Mon"
2,2.96415524345,3.25498541096,"Mon"
3,4.03833167803,3.25493654466,"Mon"
2,3.36690633098,3.25498541096,"Mon"
4,3.50818438501,3.25488767835,"Wed"
2,3.44812470778,3.25498541096,"Sat"
3,3.5034279377,3.25493654466,"Sat"
5,4.29369803775,3.25483881205,"Sun"
3,3.52535401963,3.25493654466,"Wed"
2,3.34716652844,3.25498541096,"Tue"
2,4.10275474772,3.25498541096,"Fri"
2,3.24369218285,3.25498541096,"Wed"
4,3.62306083973,3.25488767835,"Thu"
3,2.9064310657,3.25493654466,"Wed"
2,3.28468894599,3.25498541096,"Mon"
4,3.53979382808,3.25488767835,"Sat"
3,3.5333619331,3.25493654466,"Fri"
3,3.71348002995,3.25493654466,"Mon"
2,3.7960642845,3.25498541096,"Tue"
3,3.62278660153,3.25493654466,"Tue"
3,3.25197486045,3.25493654466,"Wed"
2,3.30433362335,3.25498541096,"Sat"
4,3.41711353796,3.25488767835,"Wed"
4,3.6820619298,3.25488767835,"Thu"
3,3.69292406334,3.25493654466,"Thu"
3,3.14336785291,3.25493654466,"Wed"
3,2.61504669923,3.25493654466,"Mon"
2,3.40125112894,3.25498541096,"Tue"
5,3.88861939573,3.25483881205,"Tue"
4,4.00754604875,3.25488767835,"Wed"
2,3.46304308195,3.25498541096,"Sun"
3,3.38696168956,3.25493654466,"Wed"
2,3.51276986387,3.25498541096,"Fri"
3,3.51764339757,3.25493654466,"Mon"
4,3.64949911969,3.25488767835,"Fri"
3,3.81866681338,3.25493654466,"Wed"
4,3.31757074973,3.25488767835,"Mon"
2,3.16559834404,3.25498541096,"Fri"
4,3.58196240402,3.25488767835,"Thu"
3,3.75591088579,3.25493654466,"Mon"
3,3.6808374838,3.25493654466,"Wed"
2,3.65726542755,3.25498541096,"Sun"
3,3.40042899644,3.25493654466,"Thu"
4,3.74899317102,3.25488767835,"Fri"
4,3.92153542023,3.25488767835,"Tue"
5,3.69215653902,3.25483881205,"Tue"
3,3.37361933096,3.25493654466,"Fri"
2,3.10673943477,3.25498541096,"Thu"
2,3.8485209593,3.25498541096,"Wed"
4,4.75426477995,3.25488767835,"Sun"
1,2.69704591294,3.25503427726,"Thu"
3,3.39794830814,3.25493654466,"Wed"
4,3.92095395513,3.25488767835,"Sat"
4,3.51226107888,3.25488767835,"Tue"
2,3.86571166012,3.25498541096,"Sat"
4,4.21231047469,3.25488767835,"Thu"
4,3.48393387045,3.25488767835,"Thu"
3,3.03739688542,3.25493654466,"Fri"
3,3.4469481649,3.25493654466,"Thu"
3,3.01107633901,3.25493654466,"Thu"
2,2.76596015347,3.25498541096,"Tue"
4,3.81602711354,3.25488767835,"Sun"
3,3.1257016811,3.25493654466,"Mon"
3,3.70484428144,3.25493654466,"Thu"
4,3.55851754695,3.25488767835,"Tue"
3,4.44004289964,3.25493654466,"Fri"
3,4.15117354855,3.25493654466,"Fri"
3,3.09493292546,3.25493654466,"Wed"
4,3.98212784192,3.25488767835,"Thu"
3,3.38848764497,3.25493654466,"Mon"
2,3.17477341129,3.25498541096,"Tue"
2,3.3951382338,3.25498541096,"Wed"
2,3.47164236308,3.25498541096,"Sun"
5,4.34923934806,3.25483881205,"Tue"
4,3.72010724911,3.25488767835,"Tue"
2,3.12162686703,3.25498541096,"Sat"
3,3.98706829949,3.25493654466,"Mon"
4,3.94707755695,3.25488767835,"Fri"
3,3.72848083711,3.25493654466,"Sat"
3,3.1179992453,3.25493654466,"Fri"
3,4.02194203069,3.25493654466,"Sat"
3,3.61079881682,3.25493654466,"Tue"
4,3.87916953406,3.25488767835,"Wed"
3,3.18551631117,3.25493654466,"Fri"
2,3.98096387475,3.25498541096,"Wed"
2,3.00041249658,3.25498541096,"Fri"
2,3.20780864043,3.25498541096,"Thu"
3,3.6469552743,3.25493654466,"Thu"
2,3.4940043934,3.25498541096,"Tue"
3,3.52675414096,3.25493654466,"Wed"
4,3.86540954856,3.25488767835,"Mon"
3,4.07844246881,3.25493654466,"Mon"
3,3.56613891426,3.25493654466,"Tue"
4,3.87443067604,3.25488767835,"Thu"
5,3.93516651865,3.25483881205,"Tue"
5,3.69119709426,3.25483881205,"Thu"
1,3.40156195629,3.25503427726,"Mon"
5,4.6414162928,3.25483881205,"Thu"
3,3.5678987198,3.25493654466,"Sun"
5,4.28219125262,3.25483881205,"Sun"
4,3.69083767385,3.25488767835,"Mon"
3,3.72251369596,3.25493654466,"Fri"
4,3.54303792467,3.25488767835,"Thu"
5,3.62745602691,3.25483881205,"Thu"
4,3.62169354573,3.25488767835,"Wed"
2,3.55111446152,3.25498541096,"Mon"
3,3.34829238744,3.25493654466,"Wed"
4,4.45210376672,3.25488767835,"Mon"
2,3.67723652869,3.25498541096,"Wed"
2,3.30789218908,3.25498541096,"Sat"
3,3.90413212158,3.25493654466,"Sun"
3,2.64725317927,3.25493654466,"Sat"
3,3.38191504295,3.25493654466,"Wed"
4,3.74788826035,3.25488767835,"Thu"
4,3.74436026077,3.25488767835,"Mon"
3,3.03814063881,3.25493654466,"Tue"
4,3.59044758965,3.25488767835,"Tue"
3,3.70180757274,3.25493654466,"Sun"
3,3.28110427008,3.25493654466,"Tue"
3,3.56614999227,3.25493654466,"Thu"
3,3.51944815124,3.25493654466,"Wed"
4,4.32140009945,3.25488767835,"Tue"
3,3.2241942501,3.25493654466,"Wed"
4,3.52807364351,3.25488767835,"Mon"
3,2.95489617787,3.25493654466,"Wed"
4,3.81899252594,3.25488767835,"Mon"
3,3.45237738248,3.25493654466,"Tue"
3,2.7591200877,3.25493654466,"Tue"
3,3.56866952137,3.25493654466,"Sun"
4,4.12870662364,3.25488767835,"Fri"
3,4.25207108722,3.25493654466,"Mon"
3,3.81897917979,3.25493654466,"Tue"
3,2.70538007574,3.25493654466,"Thu"
4,3.41565405786,3.25488767835,"Sun"
3,4.20672536497,3.25493654466,"Fri"
5,3.45535808089,3.25483881205,"Mon"
5,3.06880198397,3.25483881205,"Fri"
4,3.47648690911,3.25488767835,"Thu"
4,3.88877681228,3.25488767835,"Wed"
4,3.64834675761,3.25488767835,"Sun"
2,2.7224777539,3.25498541096,"Sun"
4,3.62003899968,3.25488767835,"Thu"
4,3.09265879575,3.25488767835,"Thu"
1,2.65571743408,3.25503427726,"Sun"
3,3.54831131773,3.25493654466,"Tue"
2,3.36904567531,3.25498541096,"Fri"
4,3.3829795037,3.25488767835,"Thu"
3,3.55631557883,3.25493654466,"Thu"
4,3.41805253837,3.25488767835,"Thu"
4,4.35269886605,3.25488767835,"Sun"
3,3.77855581101,3.25493654466,"Wed"
3,3.56178669957,3.25493654466,"Mon"
3,3.43052533606,3.25493654466,"Tue"
5,3.97777605751,3.25483881205,"Sun"
4,4.06401584251,3.25488767835,"Tue"
3,3.96635644191,3.25493654466,"Mon"
2,3.45694277979,3.25498541096,"Mon"
2,3.29909437756,3.25498541096,"Sun"
4,4.02427492397,3.25488767835,"Thu"
3,3.5164800642,3.25493654466,"Mon"
3,3.72218461943,3.25493654466,"Fri"
3,3.59957689531,3.25493654466,"Wed"
3,3.71646364568,3.25493654466,"Tue"
3,3.62504787907,3.25493654466,"Sun"
4,3.44960844259,3.25488767835,"Thu"
3,3.76657992571,3.25493654466,"Fri"
4,3.46258024112,3.25488767835,"Wed"
3,3.60510009693,3.25493654466,"Sat"
2,3.58752336768,3.25498541096,"Wed"
2,3.38506041217,3.25498541096,"Tue"
4,4.1931330109,3.25488767835,"Fri"
4,2.28336718896,3.25488767835,"Sun"
3,3.78027143328,3.25493654466,"Sat"
3,3.0485069397,3.25493654466,"Mon"
2,2.86547622297,3.25498541096,"Thu"
5,4.08602071174,3.25483881205,"Fri"
3,3.0347766407,3.25493654466,"Tue"
4,3.65864809473,3.25488767835,"Thu"
2,2.61908847585,3.25498541096,"Tue"
5,4.26408579929,3.25483881205,"Fri"
4,2.94183253601,3.25488767835,"Sun"
3,3.88196606993,3.25493654466,"Thu"
4,3.82261212912,3.25488767835,"Sat"
2,3.61236490084,3.25498541096,"Fri"
4,3.97617918575,3.25488767835,"Thu"
4,3.87407093424,3.25488767835,"Sun"
4,3.36735507674,3.25488767835,"Wed"
3,3.25990370037,3.25493654466,"Thu"
3,3.52817159858,3.25493654466,"Sat"
3,2.98677634895,3.25493654466,"Sat"
4,3.92735072663,3.25488767835,"Sun"
2,3.12160621498,3.25498541096,"Mon"
4,3.33581951373,3.51237773157,"Tue"
1,3.03636773161,3.51241653237,"Fri"
4,3.43568603925,3.51237773157,"Mon"
4,4.05957540444,3.51237773157,"Sat"
4,3.02002842788,3.51237773157,"Thu"
2,3.96304240675,3.51240359877,"Tue"
4,3.03021449822,3.51237773157,"Sun"
4,3.47711341702,3.51237773157,"Wed"
3,3.86687095069,3.51239066517,"Wed"
4,3.49570982758,3.51237773157,"Tue"
5,3.28654611797,3.51236479797,"Fri"
4,3.54535133703,3.51237773157,"Wed"
3,3.66411024444,3.51239066517,"Tue"
5,3.63730906894,3.51236479797,"Sun"
5,3.72971156294,3.51236479797,"Wed"
5,3.90658515347,3.51236479797,"Fri"
4,4.07552228732,3.51237773157,"Wed"
4,3.35731309383,3.51237773157,"Fri"
5,3.29179434418,3.51236479797,"Wed"
3,3.83128802566,3.51239066517,"Sun"
5,4.39390521167,3.51236479797,"Wed"
4,3.79834702722,3.51237773157,"Sat"
5,3.55863836796,3.51236479797,"Mon"
3,4.23923828874,3.51239066517,"Wed"
4,4.05141955014,3.51237773157,"Tue"
4,3.32791134304,3.51237773157,"Tue"
3,3.58702802844,3.51239066517,"Thu"
4,3.21866764556,3.51237773157,"Mon"
4,2.8001128938,3.51237773157,"Sun"
3,3.51232591355,3.51239066517,"Mon"
3,2.01700148278,3.51239066517,"Sun"
3,3.35568154842,3.51239066517,"Tue"
3,3.25780030566,3.51239066517,"Sun"
3,2.66694166439,3.51239066517,"Wed"
4,3.8236082714,3.51237773157,"Mon"
5,3.02399321761,3.51236479797,"Tue"
3,3.76289649185,3.51239066517,"Tue"
4,3.59521859357,3.51237773157,"Tue"
3,3.65220305682,3.51239066517,"Sun"
5,3.66673226245,3.51236479797,"Sun"
3,3.23896604345,3.51239066517,"Fri"
3,3.61775220501,3.51239066517,"Sun"
5,3.74863271378,3.51236479797,"Tue"
1,3.72017159858,3.51241653237,"Sun"
3,3.22011545911,3.51239066517,"Sun"
3,4.07463471699,3.51239066517,"Thu"
3,3.01010352077,3.51239066517,"Thu"
3,3.51358597913,3.51239066517,"Wed"
5,4.04369614034,3.51236479797,"Tue"
3,4.25067030694,3.51239066517,"Wed"
5,3.91356903053,3.51236479797,"Mon"
4,3.43209219031,3.51237773157,"Fri"
4,3.87722499854,3.51237773157,"Tue"
3,3.53807896429,3.51239066517,"Sat"
5,3.74893697592,3.51236479797,"Wed"
4,4.20460639154,3.51237773157,"Wed"
4,3.39023426171,3.51237773157,"Fri"
4,3.46407898293,3.51237773157,"Mon"
2,2.97252333321,3.51240359877,"Mon"
4,3.97973775389,3.51237773157,"Sat"
4,3.67491743772,3.51237773157,"Sun"
4,3.68881274776,3.51237773157,"Wed"
3,3.82750862989,3.51239066517,"Thu"
3,2.78653092262,3.51239066517,"Wed"
2,2.90533358992,3.51240359877,"Thu"
5,4.24550329505,3.51236479797,"Sat"
4,2.78357611352,3.51237773157,"Mon"
4,3.36584379135,3.51237773157,"Sat"
3,3.50005615137,3.51239066517,"Wed"
5,3.97872371194,3.51236479797,"Sat"
5,3.83675363313,3.51236479797,"Fri"
4,4.15307569197,3.51237773157,"Sun"
3,3.69980072525,3.51239066517,"Sun"
4,3.68632713777,3.51237773157,"Mon"
3,3.27931918398,3.51239066517,"Fri"
3,3.49505362456,3.51239066517,"Tue"
4,3.35867447784,3.51237773157,"Fri"
2,3.04662120054,3.51240359877,"Thu"
4,2.87802633452,3.51237773157,"Tue"
5,3.50212802046,3.51236479797,"Mon"
5,3.16449925108,3.51236479797,"Fri"
5,3.67776531971,3.51236479797,"Tue"
3,3.07422365683,3.51239066517,"Thu"
4,3.47865920136,3.51237773157,"Mon"
4,3.62378176261,3.51237773157,"Tue"
2,2.78710324019,3.51240359877,"Thu"
5,4.12358150441,3.51236479797,"Thu"
4,4.04346086084,3.51237773157,"Thu"
5,4.73832701283,3.51236479797,"Mon"
3,3.71406171554,3.51239066517,"Tue"
4,3.86870328713,3.51237773157,"Tue"
3,4.07572845336,3.51239066517,"Tue"
2,2.67381973444,3.51240359877,"Sun"
3,3.97090367385,3.51239066517,"Fri"
2,3.09664397376,3.51240359877,"Sat"
2,3.38345264427,3.51240359877,"Wed"
5,3.27328264979,3.51236479797,"Wed"
3,3.42053579478,3.51239066517,"Mon"
2,3.47242083169,3.51240359877,"Tue"
2,3.58748276613,3.51240359877,"Tue"
4,3.42691646269,3.51237773157,"Tue"
2,2.58879616864,3.51240359877,"Fri"
5,3.80513963198,3.51236479797,"Wed"
5,3.4512506728,3.51236479797,"Sat"
2,3.32239745461,3.51240359877,"Thu"
3,3.0721946365,3.51239066517,"Fri"
4,4.07026627493,3.51237773157,"Thu"
5,3.80199504344,3.51236479797,"Sun"
4,3.30063981573,3.51237773157,"Tue"
2,3.46481563196,3.51240359877,"Mon"
4,3.66445701994,3.51237773157,"Thu"
4,3.61277620994,3.51237773157,"Wed"
2,3.42181734654,3.51240359877,"Sun"
3,3.26553418102,3.51239066517,"Fri"
3,3.23327176074,3.51239066517,"Wed"
4,3.63270788537,3.51237773157,"Fri"
5,3.53011113011,3.51236479797,"Sun"
3,3.24573947264,3.51239066517,"Wed"
4,3.47449647322,3.51237773157,"Tue"
3,3.56814729249,3.51239066517,"Sun"
3,3.68707675893,3.51239066517,"Thu"
5,3.48817331501,3.51236479797,"Sun"
2,3.3472451387,3.51240359877,"Wed"
4,4.14722066496,3.51237773157,"Wed"
3,3.64817159858,3.51239066517,"Thu"
2,3.11579711196,3.51240359877,"Mon"
3,3.08766455036,3.51239066517,"Mon"
4,3.59772430191,3.51237773157,"Fri"
4,3.41742450421,3.51237773157,"Thu"
4,2.90714302188,3.51237773157,"Tue"
4,3.27284914672,3.51237773157,"Tue"
3,3.91619427345,3.51239066517,"Tue"
2,3.33992753837,3.51240359877,"Wed"
3,3.73283974481,3.51239066517,"Wed"
2,3.58504056492,3.51240359877,"Mon"
4,3.74458187098,3.51237773157,"Tue"
4,3.51094782039,3.51237773157,"Wed"
3,3.04068547177,3.51239066517,"Wed"
3,3.63904000926,3.51239066517,"Sun"
1,3.36505712705,3.51241653237,"Sun"
4,3.74186390611,3.51237773157,"Thu"
2,3.46505177936,3.51240359877,"Wed"
3,3.34492004234,3.51239066517,"Tue"
5,3.55945440653,3.51236479797,"Sun"
4,3.60069638309,3.51237773157,"Fri"
4,3.73252588968,3.51237773157,"Tue"
3,3.00876132859,3.51239066517,"Fri"
4,3.27159259685,3.51237773157,"Sun"
4,3.81100405245,3.51237773157,"Sun"
3,3.5802404947,3.51239066517,"Fri"
4,3.35309436989,3.51237773157,"Mon"
3,3.60061285206,3.51239066517,"Tue"
4,3.5612937911,3.51237773157,"Sat"
3,3.84073514364,3.51239066517,"Tue"
2,2.86193770669,3.51240359877,"Tue"
3,3.36898403285,3.51239066517,"Thu"
4,4.04392603031,3.51237773157,"Mon"
3,3.63243180082,3.51239066517,"Tue"
2,3.69760613031,3.51240359877,"Mon"
2,3.46209319564,3.51240359877,"Sun"
3,3.2100238042,3.51239066517,"Thu"
4,4.03627379411,3.51237773157,"Thu"
4,4.0955785686,3.51237773157,"Thu"
3,2.77690727983,3.51239066517,"Wed"
5,3.94342556616,3.51236479797,"Tue"
4,4.04633967908,3.51237773157,"Tue"
3,3.19439891958,3.51239066517,"Mon"
5,3.909430362,3.51236479797,"Wed"
3,3.55238793553,3.51239066517,"Tue"
5,4.17452165054,3.51236479797,"Mon"
3,2.92919015701,3.51239066517,"Thu"
5,3.5865521594,3.51236479797,"Mon"
2,3.76895200916,3.51240359877,"Mon"
3,3.56644244947,3.51239066517,"Tue"
4,3.46526931794,3.51237773157,"Tue"
4,2.8833691908,3.51237773157,"Thu"
4,3.26273459506,3.51237773157,"Sun"
4,3.69748841142,3.51237773157,"Sun"
4,3.72776022323,3.51237773157,"Wed"
5,3.84250787947,3.51236479797,"Sat"
3,3.35862154957,3.51239066517,"Tue"
1,3.76981401023,3.51241653237,"Sun"
4,3.69888132459,3.51237773157,"Fri"
5,3.1463236119,3.51236479797,"Tue"
4,3.89971845814,3.51237773157,"Tue"
3,3.67147867008,3.51239066517,"Sat"
4,3.68168407722,3.51237773157,"Mon"
3,3.70861636692,3.51239066517,"Thu"
5,3.29810053002,3.51236479797,"Tue"
3,3.56883774335,3.51239066517,"Wed"
3,3.26425670708,3.51239066517,"Thu"
5,3.69604289964,3.51236479797,"Thu"
5,4.54221815696,3.51236479797,"Thu"
4,3.98644828645,3.51237773157,"Mon"
3,3.39718485291,3.51239066517,"Mon"
1,3.37901521629,3.51241653237,"Tue"
4,3.51267486229,3.51237773157,"Mon"
2,3.14042576135,3.51240359877,"Sat"
4,3.28888555958,3.51237773157,"Mon"
4,3.75226156424,3.51237773157,"Tue"
4,3.22892653159,3.51237773157,"Sun"
4,3.70226159819,3.51237773157,"Mon"
2,2.33612005896,3.51240359877,"Mon"
4,2.92014299881,3.51237773157,"Sun"
4,2.88478906715,3.51237773157,"Mon"
4,3.86997682879,3.51237773157,"Thu"
1,3.45175128917,3.51241653237,"Mon"
4,4.34540089864,3.51237773157,"Mon"
1,2.91612537737,3.51241653237,"Mon"
4,3.32193617279,3.51237773157,"Tue"
3,3.72568100113,3.51239066517,"Mon"
3,2.81052973985,3.51239066517,"Wed"
3,3.46738166074,3.51239066517,"Fri"
1,3.62533515347,3.51241653237,"Mon"
3,3.88191504295,3.51239066517,"Sun"
3,3.58794378734,3.51239066517,"Thu"
4,3.03579089222,3.51237773157,"Tue"
4,3.6057892552,3.51237773157,"Mon"
5,3.65493545131,3.51236479797,"Tue"
4,3.53487117932,3.51237773157,"Fri"
2,3.81028448992,3.51240359877,"Tue"
4,3.2371576285,3.51237773157,"Sat"
3,3.53952393832,3.51239066517,"Wed"
5,4.08222922619,3.51236479797,"Sun"
4,4.18908395891,3.51237773157,"Mon"
4,3.42319477924,3.51237773157,"Tue"
3,3.8277341367,3.51239066517,"Wed"
4,3.50922438632,3.51237773157,"Fri"
4,3.5409257644,3.51237773157,"Mon"
3,3.76196150747,3.51239066517,"Sun"
4,3.58722155909,3.51237773157,"Tue"
5,4.24171882631,3.51236479797,"Thu"
4,3.80873882789,3.51237773157,"Tue"
3,3.90559527745,3.51239066517,"Tue"
3,2.84782118343,3.51239066517,"Thu"
4,3.61773718413,3.51237773157,"Tue"
3,3.84085799288,3.51239066517,"Mon"
3,3.82618021662,3.51239066517,"Tue"
4,4.54524533079,3.51237773157,"Tue"
3,3.41572370014,3.51239066517,"Wed"
4,3.19014493446,3.51237773157,"Thu"
3,3.95592741559,3.51239066517,"Wed"
3,4.00022113219,3.51239066517,"Tue"
2,3.36246584907,3.51240359877,"Fri"
2,2.38979710207,3.51240359877,"Mon"
3,4.1136273037,3.51239066517,"Sat"
2,4.24169353833,3.51240359877,"Tue"
4,3.55657922474,3.51237773157,"Sat"
4,3.27733941009,3.51237773157,"Wed"
3,3.40693825164,3.51239066517,"Mon"
3,3.90073423314,3.51239066517,"Thu"
4,3.36143466312,3.51237773157,"Thu"
3,3.79011450227,3.51239066517,"Mon"
3,3.28641645223,3.51239066517,"Sun"
2,3.68911168037,3.51240359877,"Mon"
2,2.98000290546,3.51240359877,"Tue"
3,3.22341387901,3.51239066517,"Tue"
4,3.73104422849,3.51237773157,"Tue"
4,2.82625050333,3.51237773157,"Tue"
3,3.19335876881,3.51239066517,"Tue"
3,3.30264298462,3.51239066517,"Tue"
4,3.76871712798,3.51237773157,"Wed"
3,3.323326505,3.51239066517,"Sun"
3,3.32762318935,3.51239066517,"Tue"
3,3.58694654559,3.51239066517,"Mon"
3,2.88467547625,3.51239066517,"Tue"
2,3.31907624326,3.51240359877,"Wed"
3,3.13074275518,3.51239066517,"Mon"
4,4.21618178903,3.51237773157,"Sun"
4,2.72563147075,3.51237773157,"Mon"
5,3.31914976106,3.51236479797,"Wed"
5,3.96307645409,3.51236479797,"Mon"
3,3.14507990883,3.51239066517,"Wed"
2,3.48549847946,3.51240359877,"Mon"
3,3.53244050898,3.51239066517,"Mon"
1,3.3717296928,3.51241653237,"Tue"
4,3.13449884416,3.51237773157,"Mon"
3,3.23020128933,3.51239066517,"Thu"
4,3.86746039363,3.51237773157,"Mon"
2,3.85667077238,3.51240359877,"Tue"
4,3.61013034535,3.51237773157,"Sat"
3,3.04663633618,3.51239066517,"Sat"
4,3.27517010551,3.51237773157,"Thu"
4,3.27136821883,3.51237773157,"Thu"
4,3.44983106404,3.51237773157,"Fri"
4,3.75755362456,3.51237773157,"Sun"
4,3.70071499407,3.51237773157,"Sun"
1,3.71320266321,3.51241653237,"Mon"
3,2.91697132415,3.51239066517,"Wed"
3,3.22406801345,3.51239066517,"Mon"
4,3.0395050436,3.51237773157,"Mon"
3,3.47424867953,3.51239066517,"Sat"
5,4.25550411178,3.51236479797,"Sun"
3,3.40339878889,3.51239066517,"Mon"
3,3.34765093535,3.51239066517,"Tue"
4,3.21600680377,3.51237773157,"Fri"
3,3.50003871809,3.51239066517,"Wed"
2,2.97465891606,3.51240359877,"Sat"
4,3.36706079009,3.51237773157,"Wed"
2,3.73445878837,3.51240359877,"Thu"
4,3.59280527208,3.51237773157,"Fri"
3,3.83416378034,3.51239066517,"Thu"
2,3.43761589008,3.51240359877,"Wed"
4,3.29452196822,3.51237773157,"Mon"
3,3.45545894164,3.51239066517,"Sun"
4,3.48883733144,3.51237773157,"Sat"
5,4.05894970484,3.51236479797,"Sat"
2,3.10939858228,3.51240359877,"Wed"
4,3.97538987645,3.51237773157,"Tue"
3,3.41509847728,3.51239066517,"Fri"
2,2.95144196228,3.51240359877,"Mon"
3,4.13278855207,3.51239066517,"Mon"
4,3.83576335495,3.51237773157,"Tue"
4,3.50601778001,3.51237773157,"Fri"
3,3.95268065799,3.51239066517,"Tue"
1,2.90097108254,3.51241653237,"Wed"
4,3.63685113232,3.51237773157,"Tue"
2,3.22712545903,3.51240359877,"Mon"
4,4.02746772566,3.51237773157,"Mon"
4,3.80628351535,3.51237773157,"Mon"
